,Name,Country,City,Address,Ratings,Weekday,StartingHours,StartingMinutes,EndingHours,EndingMinutes
1983,Barlow's Restaurant,US,Boston,241 A St,3.0,6,10,00,23,00
1984,Barnaby's Cafe,US,Houston,1701 S Shepherd Dr,4.0,6,08,00,22,00
1985,Barnaby's Cafe,US,Houston,1701 S Shepherd Dr,4.0,6,08,00,22,00
1986,Barnaby's Cafe,US,Houston,5750 Woodway Dr,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
1987,Barnaby's Cafe,US,Houston,5750 Woodway Dr,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
1988,Barnaby's Cafe,US,Houston,801 Congress St,4.0,5,11,00,20,00
1989,Barnaby's Cafe,US,Houston,801 Congress St,4.0,5,11,00,20,00
1990,Barnaby's Cafe,US,Houston,2802 White Oak Dr,4.0,6,08,00,22,00
1991,Barnaby's Cafe,US,Houston,2802 White Oak Dr,4.0,6,08,00,22,00
1992,Barnaby's Café,US,Houston,604 Fairview St,4.0,6,11,00,22,00
1993,Barnaby's Café,US,Houston,604 Fairview St,4.0,6,11,00,22,00
1994,Barnaby's Café,US,Houston,414 W Gray St,4.0,6,08,00,22,00
1995,Barnaby's Café,US,Houston,414 W Gray St,4.0,6,08,00,22,00
1996,Barnacle,US,Seattle,4743 Ballard Ave NW,4.5,6,16,00,22,00
1997,Barnacle,US,Seattle,4743 Ballard Ave NW,4.5,6,16,00,22,00
1998,Barnacle,US,Seattle,4743 Ballard Ave NW,4.5,6,16,00,22,00
1999,Barnacle,US,Seattle,4743 Ballard Ave NW,4.5,6,16,00,22,00
2000,Barnacle,US,Seattle,4743 Ballard Ave NW,4.5,6,16,00,22,00
2001,Barnacle,US,Seattle,4743 Ballard Ave NW,4.5,6,16,00,22,00
2002,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2003,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2004,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2005,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2006,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2007,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2008,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2009,Barolo Grill,GB,Glasgow,Unit 92,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2010,Barrafina,GB,London,10 Adelaide Street,4.5,6,17,30,22,00
2011,Barrafina,GB,London,10 Adelaide Street,4.5,6,17,30,22,00
2012,Barrafina,GB,London,43 Drury Lane,4.5,6,17,30,22,00
2013,Barrafina,GB,London,43 Drury Lane,4.5,6,17,30,22,00
2014,Barrafina,AU,Sydney,15-19 Bent St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2015,Barrafina,AU,Sydney,15-19 Bent St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2016,Barrafina,AU,Sydney,15-19 Bent St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2017,Barrafina,AU,Sydney,15-19 Bent St,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2018,Barrington's,US,Charlotte,7822 Fairview Rd,4.0,5,17,30,23,00
2019,Barrington's,US,Charlotte,7822 Fairview Rd,4.0,5,17,30,23,00
2020,Barrio Cafe Gran Reserva,US,Phoenix,1301 W Grand Ave,4.0,6,11,00,21,00
2021,Barrio Cafe Gran Reserva,US,Phoenix,1301 W Grand Ave,4.0,6,11,00,21,00
2022,Barrio Café,US,Phoenix,2814 N 16th St,4.0,6,11,00,21,00
2023,Barrio Café,US,Phoenix,2814 N 16th St,4.0,6,11,00,21,00
2024,Barrio Cellar,AU,Sydney,Basement Level,4.0,5,17,00,03,00
2025,Barrio Cellar,AU,Sydney,Basement Level,4.0,5,17,00,03,00
2026,Barrio Collective Coffee,AU,Braddon,59/30 Lonsdale St,3.0,6,07,00,14,00
2027,Barrio Collective Coffee,AU,Braddon,59/30 Lonsdale St,3.0,6,07,00,14,00
2028,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2029,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2030,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2031,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2032,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2033,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2034,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2035,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2036,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2037,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2038,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2039,Barry's Pizza,US,Houston,6003 Richmond Ave,4.0,6,12,00,22,00
2040,Base Pizzeria,US,Phoenix,3115 E Lincoln Dr,4.5,5,11,00,21,00
2041,Base Pizzeria,US,Phoenix,3115 E Lincoln Dr,4.5,5,11,00,21,00
2042,Basha Kabab,US,Houston,2807 Old Spanish Trl,3.5,5,10,00,18,00
2043,Basha Kabab,US,Houston,2807 Old Spanish Trl,3.5,5,10,00,18,00
2044,Basil Gourmet Pizza & Wine Bar,US,Birmingham,1101 Dunston Ave,4.0,6,11,00,21,00
2045,Basil Gourmet Pizza & Wine Bar,US,Birmingham,1101 Dunston Ave,4.0,6,11,00,21,00
2046,Basil Thai Cuisine,US,Charlotte,210 N Church St,3.5,6,17,00,22,00
2047,Basil Thai Cuisine,US,Charlotte,210 N Church St,3.5,6,17,00,22,00
2048,Basilica,AU,Perth,125 Saint Georges Tce,4.0,4,06,00,17,00
2049,Basilica,AU,Perth,125 Saint Georges Tce,4.0,4,06,00,17,00
2050,Basilica,AU,Perth,125 Saint Georges Tce,4.0,4,06,00,17,00
2051,Basilica,AU,Perth,125 Saint Georges Tce,4.0,4,06,00,17,00
2052,Basket Brothers,AU,Sydney,184-196 Elizabeth St,4.0,6,06,30,14,00
2053,Basket Brothers,AU,Sydney,184-196 Elizabeth St,4.0,6,06,30,14,00
2054,Basket Brothers,AU,Sydney,184-196 Elizabeth St,4.0,6,06,30,14,00
2055,Basket Brothers,AU,Sydney,184-196 Elizabeth St,4.0,6,06,30,14,00
2056,Basket Brothers,AU,Sydney,184-196 Elizabeth St,4.0,6,06,30,14,00
2057,Basket Brothers,AU,Sydney,184-196 Elizabeth St,4.0,6,06,30,14,00
2058,Bastille Kitchen,US,Boston,49 Melcher St,3.5,6,16,30,01,00
2059,Bastille Kitchen,US,Boston,49 Melcher St,3.5,6,16,30,01,00
2060,Bateau,US,Seattle,1040 E Union St,4.0,6,17,00,21,00
2061,Bateau,US,Seattle,1040 E Union St,4.0,6,17,00,21,00
2062,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2063,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2064,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2065,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2066,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2067,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2068,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2069,Bateaux London,GB,London,Embankment Pier,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2070,Bathers Pavilion Restaurant,AU,Sydney,4 The Esplanade,3.5,6,00,00,12,00
2071,Bathers Pavilion Restaurant,AU,Sydney,4 The Esplanade,3.5,6,00,00,12,00
2072,Bathers Pavilion Restaurant,AU,Sydney,4 The Esplanade,3.5,6,00,00,12,00
2073,Bathers Pavilion Restaurant,AU,Sydney,4 The Esplanade,3.5,6,00,00,12,00
2074,Battersby,US,Brooklyn,255 Smith St,4.0,6,17,30,22,00
2075,Battersby,US,Brooklyn,255 Smith St,4.0,6,17,30,22,00
2076,Battersea Pie,GB,London,Lower Ground Floor,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2077,Battersea Pie,GB,London,Lower Ground Floor,4.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2078,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2079,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2080,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2081,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2082,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2083,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2084,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2085,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2086,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2087,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2088,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2089,Battery Park Bar & Lounge,US,Boston,33 Batterymarch St,4.0,6,11,00,02,00
2090,Battlefield Rest,GB,Glasgow,55 Battlefield Road,4.5,5,10,00,22,00
2091,Battlefield Rest,GB,Glasgow,55 Battlefield Road,4.5,5,10,00,22,00
2092,Battlefield Rest,GB,Glasgow,55 Battlefield Road,4.5,5,10,00,22,00
2093,Battlefield Rest,GB,Glasgow,55 Battlefield Road,4.5,5,10,00,22,00
2094,Battlefield Rest,GB,Glasgow,55 Battlefield Road,4.5,5,10,00,22,00
2095,Battlefield Rest,GB,Glasgow,55 Battlefield Road,4.5,5,10,00,22,00
2096,Baur's Restaurant & Listening Lounge,US,Denver,1512 Curtis St,4.0,6,09,00,22,00
2097,Baur's Restaurant & Listening Lounge,US,Denver,1512 Curtis St,4.0,6,09,00,22,00
2098,Baur's Restaurant & Listening Lounge,US,Denver,1512 Curtis St,4.0,6,09,00,22,00
2099,Baur's Restaurant & Listening Lounge,US,Denver,1512 Curtis St,4.0,6,09,00,22,00
2100,Bavarian Bier Cafe,AU,Sydney,24 York St,3.0,6,11,00,00,00
2101,Bavarian Bier Cafe,AU,Sydney,24 York St,3.0,6,11,00,00,00
2102,Bavette's Bar & Boeuf,US,Chicago,218 W Kinzie St,4.5,6,16,45,22,30
2103,Bavette's Bar & Boeuf,US,Chicago,218 W Kinzie St,4.5,6,16,45,22,30
2104,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2105,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2106,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2107,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2108,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2109,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2110,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2111,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2112,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2113,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2114,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2115,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2116,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2117,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2118,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2119,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2120,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2121,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2122,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2123,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2124,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2125,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2126,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2127,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2128,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2129,Bawabet Dimashk,US,Detroit,6749 Greenfield Rd,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2130,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2131,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2132,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2133,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2134,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2135,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2136,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2137,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2138,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2139,Bayou City Seafood and Pasta,US,Houston,4730 Richmond Ave,4.0,6,11,00,21,00
2140,Bazaar Meat by José Andrés,US,Las Vegas,SLS Las Vegas,4.0,6,17,30,22,00
2141,Bazaar Meat by José Andrés,US,Las Vegas,SLS Las Vegas,4.0,6,17,30,22,00
2142,BBQ Brothers 10,AU,Melbourne,589 Elizabeth St,5.0,6,17,30,23,00
2143,BBQ Brothers 10,AU,Melbourne,589 Elizabeth St,5.0,6,17,30,23,00
2144,BBQ City,AU,Sydney,116/120 Liverpool Street,3.0,6,11,30,00,00
2145,BBQ City,AU,Sydney,116/120 Liverpool Street,3.0,6,11,30,00,00
2146,BBQ King,AU,Sydney,76-78 Liverpool St,4.0,6,10,00,00,00
2147,BBQ King,AU,Sydney,76-78 Liverpool St,4.0,6,10,00,00,00
2148,BB's Cafe,US,Houston,2710 Montrose Blvd,3.5,6,00,00,00,00
2149,BB's Cafe,US,Houston,2701 White Oak Dr,4.0,6,11,00,00,00
2150,BB's Cafe,US,Houston,2701 White Oak Dr,4.0,6,11,00,00,00
2151,BB's Cafe,US,Houston,Greenway Plz,4.0,6,11,00,00,00
2152,BB's Cafe,US,Houston,Greenway Plz,4.0,6,11,00,00,00
2153,BB's Cafe,US,Houston,6154 Westheimer Rd,3.5,6,11,00,00,00
2154,BB's Cafe,US,Houston,6154 Westheimer Rd,3.5,6,11,00,00,00
2155,BB's Cafe,US,Houston,2710 Montrose Blvd,3.5,6,00,00,00,00
2156,BB's Cafe,US,Houston,2710 Montrose Blvd,3.5,6,00,00,00,00
2157,BB's Cafe,US,Houston,2710 Montrose Blvd,3.5,6,00,00,00,00
2158,B'Churrasco,AU,Melbourne,Level 1,4.5,6,18,00,23,00
2159,B'Churrasco,AU,Melbourne,Level 1,4.5,6,18,00,23,00
2160,BCN Taste & Tradition,US,Houston,4210 Roseland St,4.0,5,17,00,22,30
2161,BCN Taste & Tradition,US,Houston,4210 Roseland St,4.0,5,17,00,22,30
2162,B'cos Brazil,AU,Melbourne,353 Lt Collins St,4.0,4,07,00,22,00
2163,B'cos Brazil,AU,Melbourne,353 Lt Collins St,4.0,4,07,00,22,00
2164,B'cos Brazil,AU,Melbourne,353 Lt Collins St,4.0,4,07,00,22,00
2165,B'cos Brazil,AU,Melbourne,353 Lt Collins St,4.0,4,07,00,22,00
2166,B'cos Brazil,AU,Melbourne,353 Lt Collins St,4.0,4,07,00,22,00
2167,B'cos Brazil,AU,Melbourne,353 Lt Collins St,4.0,4,07,00,22,00
2168,Be-Hive Cafe Bar,AU,Melbourne,459 Collins St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2169,Be-Hive Cafe Bar,AU,Melbourne,459 Collins St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2170,Be-Hive Cafe Bar,AU,Melbourne,459 Collins St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2171,Be-Hive Cafe Bar,AU,Melbourne,459 Collins St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2172,Be-Hive Cafe Bar,AU,Melbourne,459 Collins St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2173,Be-Hive Cafe Bar,AU,Melbourne,459 Collins St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2174,Bea,US,New York,403 W 43rd St,4.0,6,17,00,02,00
2175,Bea,US,New York,403 W 43rd St,4.0,6,17,00,02,00
2176,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2177,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2178,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2179,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2180,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2181,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2182,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2183,Beach House Bar & Grill,AU,Brisbane,The Myer Ctr,3.5,6,10,00,00,00
2184,Beacon Tavern,US,Chicago,405 N Wabash Ave,4.5,6,10,00,00,00
2185,Beacon Tavern,US,Chicago,405 N Wabash Ave,4.5,6,10,00,00,00
2186,Beagle,GB,London,397 - 399 Geffrye Street,4.5,6,11,00,23,30
2187,Beagle,GB,London,397 - 399 Geffrye Street,4.5,6,11,00,23,30
2188,Bean & Grain - Fyshwick,AU,Fyshwick,Fyshwick Fresh Food Markets,5.0,6,07,00,17,30
2189,Bean & Grain - Fyshwick,AU,Fyshwick,Fyshwick Fresh Food Markets,5.0,6,07,00,17,30
2190,Bean,AU,Brisbane,181 George St,4.5,4,07,00,22,00
2191,Bean,AU,Brisbane,181 George St,4.5,4,07,00,22,00
2192,Bean In The City,AU,Canberra City,36 Ainslie Ave,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2193,Bean In The City,AU,Canberra City,36 Ainslie Ave,3.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2194,Beansprout,AU,Perth,530 Hay St,5.0,5,08,00,16,00
2195,Beansprout,AU,Perth,530 Hay St,5.0,5,08,00,16,00
2196,Beansprout,AU,Perth,530 Hay St,5.0,5,08,00,16,00
2197,Beansprout,AU,Perth,530 Hay St,5.0,5,08,00,16,00
2198,Beantown Pho & Grill,US,Boston,272 Newbury St,4.0,6,11,30,22,00
2199,Beantown Pho & Grill,US,Boston,272 Newbury St,4.0,6,11,30,22,00
2200,Beantown Pub,US,Boston,100 Tremont St,3.0,6,10,00,02,00
2201,Beantown Pub,US,Boston,100 Tremont St,3.0,6,10,00,02,00
2202,Beantown Pub,US,Boston,100 Tremont St,3.0,6,10,00,02,00
2203,Beantown Pub,US,Boston,100 Tremont St,3.0,6,10,00,02,00
2204,Beantown Pub,US,Boston,100 Tremont St,3.0,6,10,00,02,00
2205,Beantown Pub,US,Boston,100 Tremont St,3.0,6,10,00,02,00
2206,Beard Papa's,US,Boston,31 Harrison Ave,4.0,6,11,00,23,00
2207,Beard Papa's,US,Boston,31 Harrison Ave,4.0,6,11,00,23,00
2208,Beard Papa's,US,Boston,31 Harrison Ave,4.0,6,11,00,23,00
2209,Beard Papa's,US,Boston,31 Harrison Ave,4.0,6,11,00,23,00
2210,Beast + Bottle,US,Denver,719 E 17th Ave,4.0,6,17,00,21,00
2211,Beast + Bottle,US,Denver,719 E 17th Ave,4.0,6,17,00,21,00
2212,Beasts & Bottles,US,Brooklyn,151 Atlantic Ave,4.0,6,17,30,22,00
2213,Beasts & Bottles,US,Brooklyn,151 Atlantic Ave,4.0,6,17,30,22,00
2214,Beasts & Bottles,US,Brooklyn,151 Atlantic Ave,4.0,6,17,30,22,00
2215,Beasts & Bottles,US,Brooklyn,151 Atlantic Ave,4.0,6,17,30,22,00
2216,Beasts & Bottles,US,Brooklyn,151 Atlantic Ave,4.0,6,17,30,22,00
2217,Beasts & Bottles,US,Brooklyn,151 Atlantic Ave,4.0,6,17,30,22,00
2218,Beatrice & Woodsley,US,Denver,38 S Broadway,4.0,6,10,00,22,00
2219,Beatrice & Woodsley,US,Denver,38 S Broadway,4.0,6,10,00,22,00
2220,Beatrix River North,US,Chicago,519 North Clark Street,4.0,6,08,00,21,00
2221,Beatrix River North,US,Chicago,519 North Clark Street,4.0,6,08,00,21,00
2222,Beatrix Streeterville,US,Chicago,671 N St Clair,4.5,6,08,00,21,00
2223,Beatrix Streeterville,US,Chicago,671 N St Clair,4.5,6,08,00,21,00
2224,Beau Thai - Mount Pleasant,US,Washington,3162 Mt Pleasant St,4.0,6,11,00,22,30
2225,Beau Thai - Mount Pleasant,US,Washington,3162 Mt Pleasant St,4.0,6,11,00,22,30
2226,Beau Thai - Mount Pleasant,US,Washington,3162 Mt Pleasant St,4.0,6,11,00,22,30
2227,Beau Thai - Mount Pleasant,US,Washington,3162 Mt Pleasant St,4.0,6,11,00,22,30
2228,Beaudevin,US,Charlotte,Charlotte-Douglas International Airport,4.0,6,08,00,22,00
2229,Beaudevin,US,Charlotte,Charlotte-Douglas International Airport,4.0,6,08,00,22,00
2230,Beautiful Soup,US,Detroit,4285 Leslie St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2231,Beautiful Soup,US,Detroit,4285 Leslie St,5.0,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
2232,Beauty & Essex,US,Las Vegas,3708 S Las Vegas Blvd,4.0,6,17,00,00,00
2233,Beauty & Essex,US,Las Vegas,3708 S Las Vegas Blvd,4.0,6,17,00,00,00
2234,Beauty & Essex,US,Las Vegas,3708 S Las Vegas Blvd,4.0,6,17,00,00,00
2235,Beauty & Essex,US,Las Vegas,3708 S Las Vegas Blvd,4.0,6,17,00,00,00
2236,Beauty & Essex,US,Las Vegas,3708 S Las Vegas Blvd,4.0,6,17,00,00,00
2237,Beauty & Essex,US,Las Vegas,3708 S Las Vegas Blvd,4.0,6,17,00,00,00
2238,Beaver's,US,Houston,2310 Decatur St,3.5,6,10,00,21,00
2239,Beaver's,US,Houston,2310 Decatur St,3.5,6,10,00,21,00
2240,Becco,AU,Melbourne,11-25 Crossley St,4.0,5,18,00,23,00
2241,Becco,AU,Melbourne,11-25 Crossley St,4.0,5,18,00,23,00
2242,Beckett's Table,US,Phoenix,3717 E Indian School Rd,4.0,6,17,00,21,00
2243,Beckett's Table,US,Phoenix,3717 E Indian School Rd,4.0,6,17,00,21,00
2244,Beckett's Table,US,Phoenix,3717 E Indian School Rd,4.0,6,17,00,21,00
2245,Beckett's Table,US,Phoenix,3717 E Indian School Rd,4.0,6,17,00,21,00
2246,Beckett's Table,US,Phoenix,3717 E Indian School Rd,4.0,6,17,00,21,00
2247,Beckett's Table,US,Phoenix,3717 E Indian School Rd,4.0,6,17,00,21,00
2248,Bee Bee House,US,San Jose,1030 Piedmont Rd,4.0,6,11,00,19,00
2249,Bee Bee House,US,San Jose,1030 Piedmont Rd,4.0,6,11,00,19,00
2250,Beef & Barley,AU,Kingston,Eyre St,4.5,6,08,00,20,30
2251,Beef & Barley,AU,Kingston,Eyre St,4.5,6,08,00,20,30
2252,Beef N Bread,US,Washington,750 6th St NW,4.5,6,09,00,21,00
2253,Beef N Bread,US,Washington,750 6th St NW,4.5,6,09,00,21,00
2254,BeeHive Oven Biscuit Cafe,US,Brooklyn,182 S 2nd St,4.5,6,10,00,17,00
2255,BeeHive Oven Biscuit Cafe,US,Brooklyn,182 S 2nd St,4.5,6,10,00,17,00
2256,Beer DeLuxe,AU,Melbourne,Federation Square,3.5,6,11,30,23,00
2257,Beer DeLuxe,AU,Melbourne,Federation Square,3.5,6,11,30,23,00
2258,Beer Market Co.,US,Houston,920 Studemont St,4.0,6,10,30,00,00
2259,Beer Market Co.,US,Houston,920 Studemont St,4.0,6,10,30,00,00
2260,Beet Box Blend Bar,US,Houston,1909 W Gray St,4.5,6,08,00,19,00
2261,Beet Box Blend Bar,US,Houston,1909 W Gray St,4.5,6,08,00,19,00
2262,Beezzee,US,Chicago,2807 N Sheffield Ave,4.5,6,09,00,21,00
2263,Beezzee,US,Chicago,2807 N Sheffield Ave,4.5,6,09,00,21,00
2264,Beezzee,US,Chicago,2807 N Sheffield Ave,4.5,6,09,00,21,00
2265,Beezzee,US,Chicago,2807 N Sheffield Ave,4.5,6,09,00,21,00
2266,Beijing Hotpot Restaurant,AU,Perth,41/188 Newcastle St,3.5,6,17,00,22,00
2267,Beijing Hotpot Restaurant,AU,Perth,41/188 Newcastle St,3.5,6,17,00,22,00
2268,Beirut Express,GB,London,112 Edgware Road,4.0,6,07,00,02,00
2269,Beirut Express,GB,London,112 Edgware Road,4.0,6,07,00,02,00
2270,Beirut Grill,US,Detroit,16251 W Warren,4.5,Not Updated,Not Updated,Not Updated,Not Updated,Not Updated
